False;text;is_retweet;original_author;time;in_reply_to_screen_name;is_quote_status;retweet_count;favorite_count;source_url;truncated;hasHashtag;TweetID
True;"Donald Trump just gave us his ""plan"" for defeating terrorism—conspiracy theories and self-congratulations. https://t.co/5tgNsWkoQh";False;;20160615022340;;False;2041;5052;https://about.twitter.com/products/tweetdeck;False;False;3286
True;Pensando en mis hermanos y hermanas. My heart is broken. In solidarity with these families. #OrlandoUnited https://t.co/lrKHGMcYDS;True;lorellapraeli;20160615020639;;True;335;817;https://about.twitter.com/products/tweetdeck;False;True;3287
True;A lot of people are saying Donald Trump is a conspiracy theorist... https://t.co/NFjHuq1ypI;False;;20160615013848;;False;1369;3317;https://about.twitter.com/products/tweetdeck;False;False;3288
True;We just won Washington, D.C.! Grateful to everyone who voted. https://t.co/ImPsK42yGd;False;;20160615005535;;False;3841;15720;https://about.twitter.com/products/tweetdeck;False;False;3289
True;"When @BillClinton took office, @GeorgeHWBush left him a note that represents the best of our values.
https://t.co/N6dpHeF5cV";False;;20160614232104;;False;2099;5587;http://twitter.com;False;False;3290
True;For 241 years, brave @USArmy soldiers have answered the call to serve and protect our nation. Thank you. #ArmyBDay https://t.co/GTfNXtGwi5;False;;20160614222924;;True;882;2744;https://about.twitter.com/products/tweetdeck;False;True;3291
True;.@realdonaldtrump: Attacking Muslim Americans is wrong, and it makes it harder for us to defeat terrorism. https://t.co/6aqz2PLKL2;False;;20160614203946;;False;1768;4364;https://about.twitter.com/products/tweetdeck;False;False;3292
True;"An attack on LGBT Americans is an attack on all Americans.
https://t.co/q4Z3kWOcPR";False;;20160614190948;;False;2177;5941;http://twitter.com;False;False;3293
False;"TONIGHT! NORTH CAROLINA:
https://t.co/UolRS3aT6W

WEDNESDAY! GEORGIA:
https://t.co/1JJ2Kn0ani

SATURDAY! NEVADA:
https://t.co/x3w1PHtLXP";False;;20160614182848;;False;3315;9699;http://twitter.com/download/iphone;False;False;3294
True;RT if you're voting for Hillary today, Washington, D.C. Find your polling location here: https://t.co/m8s00nJqNP https://t.co/SlrT9HMDAu;False;;20160614181620;;False;1271;3726;https://about.twitter.com/products/tweetdeck;False;False;3295
False;HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC;True;realDonaldTrump;20160614181018;;False;10277;36015;http://twitter.com/download/iphone;False;False;3296
False;HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC;False;;20160614180957;;False;10277;36015;http://twitter.com/download/iphone;False;False;3297
True;Today's #NetNeutrality decision is a big win for consumers, innovation, and freedom of expression on the internet: https://t.co/FcXI66zHDF;False;;20160614174636;;False;954;2235;https://about.twitter.com/products/tweetdeck;False;True;3298
False;Thank you to the LGBT community! I will fight for you while Hillary brings in more people that will threaten your freedoms and beliefs.;False;;20160614173158;;False;18058;51955;http://twitter.com;False;False;3299
True;This is one nation under God, indivisible, with liberty and justice for all. Not just for those who look or love or worship one way—for all.;False;;20160614164932;;False;2773;7514;https://about.twitter.com/products/tweetdeck;False;False;3300
True;"We need to work together to keep our country and our citizens safe.

None of this will be helped by anything Trump has to offer.";False;;20160614164538;;False;1512;5084;https://about.twitter.com/products/tweetdeck;False;False;3301
True;People can’t board planes with full shampoo bottles—but people being watched by the FBI for terrorism can buy a gun, no questions asked?;False;;20160614164347;;False;12826;21676;https://about.twitter.com/products/tweetdeck;False;False;3302
True;We need a Commander-in-Chief who can grapple with our challenges in all their complexity, with real plans that actually address them.;False;;20160614164221;;False;1390;4706;https://about.twitter.com/products/tweetdeck;False;False;3303
True;Trump's statements are lies—but he tells them because he has to distract from the fact that he has nothing substantive to say for himself.;False;;20160614164058;;False;3528;8796;https://about.twitter.com/products/tweetdeck;False;False;3304
True;"""He said I’ll abolish the 2nd Amendment. Wrong. He said I’ll let a flood of refugees into our country without any screening. Also wrong.""";False;;20160614164015;;False;1281;3901;https://about.twitter.com/products/tweetdeck;False;False;3305
True;Trump's Muslim ban is wrong, dangerous, and in this instance, nonsensical. The terrorist in Orlando was born in Queens—just like Donald.;False;;20160614163938;;False;10457;18142;https://about.twitter.com/products/tweetdeck;False;False;3306
True;"""If Donald suggests I won’t call this threat what it is, he hasn’t been listening. 

But I will not declare war on an entire religion.""";False;;20160614163724;;False;1753;5339;https://about.twitter.com/products/tweetdeck;False;False;3307
True;"""It matters what we do, not just what we say. It didn’t matter what we called bin Laden—it mattered that we got bin Laden."" —Hillary";False;;20160614163611;;False;1245;3539;https://about.twitter.com/products/tweetdeck;False;False;3308
True;Americans don’t need conspiracy theories and pathological self-congratulations. We need leadership, common sense, and concrete plans.;False;;20160614163454;;False;1999;5673;https://about.twitter.com/products/tweetdeck;False;False;3309
True;"Trump's rhetoric is shameful.

It was one thing when he was a reality TV personality. It’s another when he’s running for president.";False;;20160614163357;;False;1958;5537;https://about.twitter.com/products/tweetdeck;False;False;3310
True;People of different faiths, backgrounds, sexual orientations, and gender identities are coming together to say: we won’t let hate defeat us.;False;;20160614163100;;False;2212;5242;https://about.twitter.com/products/tweetdeck;False;False;3311
True;"""I believe that despite those differences of opinion, we’re all on the same team...There’s more that unites us than divides us."" —Hillary";False;;20160614162948;;False;882;2738;https://about.twitter.com/products/tweetdeck;False;False;3312
True;"""I believe we Americans are capable of protecting Second Amendment rights while making sure guns don’t fall into the wrong hands."" —Hillary";False;;20160614162820;;False;1780;4557;https://about.twitter.com/products/tweetdeck;False;False;3313
True;"Yesterday, Trump spoke about the terrorist attack in Orlando.

Watch live as Hillary responds: https://t.co/cINtBfPQUF";False;;20160614162421;;False;413;1141;https://about.twitter.com/products/tweetdeck;False;False;3314
True;LGBTQ people are Muslims, Jewish, black, Latino, women, immigrants. @realDonaldTrump's divisive rhetoric is wrong. Today especially so.;True;ChadHGriffin;20160614154036;;False;1481;3031;https://about.twitter.com/products/tweetdeck;False;False;3315
True;Gun violence prevention laws might not stop every shooting or terrorist attack—but they will save lives. https://t.co/raNqMJ4ez8;False;;20160614150615;;False;5018;13884;https://about.twitter.com/products/tweetdeck;False;False;3316
False;AMERICA FIRST!;False;;20160614122816;;False;20897;48533;http://twitter.com/download/android;False;False;3317
False;American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening.;False;;20160614122649;;False;14957;43733;http://twitter.com/download/android;False;False;3318
True;If you’re too dangerous to get on a plane, you're too dangerous to buy a gun in America. https://t.co/jTFExp1BXF;False;;20160614120145;;False;4510;11071;https://about.twitter.com/products/tweetdeck;False;False;3319
True;"""I have no doubt we can meet this challenge?—?if we meet it together.""

Hillary's address on the Orlando attack: https://t.co/SEC6FfBQ47";False;;20160614030120;;False;1581;4694;http://twitter.com/download/iphone;False;False;3320
True;"""A nightmare that’s become mind-numbingly familiar."" 

Hillary on the deadliest shooting in U.S. history: https://t.co/FSeV5aIDcU";False;;20160614013129;;False;1321;3833;http://twitter.com/download/iphone;False;False;3321
False;"Join me in Atlanta on Wednesday- at noon! #Trump2016
Tickets: https://t.co/1JJ2Kn0ani https://t.co/cyARlHSEFU";False;;20160614002057;;False;4171;12528;http://twitter.com/download/iphone;False;True;3322
True;"Weapons of war like those used in Orlando and San Bernardino have no place on our streets.
https://t.co/jTFExpjcPd";False;;20160613222414;;False;3964;9686;http://twitter.com;False;False;3323
False;Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://t.co/T1fVcu3mEC;False;;20160613213530;;False;6158;15715;http://twitter.com/download/iphone;False;False;3324
False;Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd: https://t.co/t31ReRSzzy;False;;20160613213244;;False;7013;15123;http://twitter.com/download/iphone;False;False;3325
False;I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right. https://t.co/DrVa65X9rI;False;;20160613211221;;False;9687;20428;http://twitter.com/download/iphone;False;False;3326
False;In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror.;False;;20160613211026;;False;13134;39061;http://twitter.com/download/iphone;False;False;3327
False;Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://t.co/THKJwjNkaz;False;;20160613203859;;False;4533;13389;http://twitter.com/download/iphone;False;False;3328
False;I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://t.co/cITm8BPixD;False;;20160613203511;;False;4057;11879;http://twitter.com/download/iphone;False;False;3329
True;Our diversity isn’t a liability in the fight against terrorism. It’s an asset. It makes us stronger. https://t.co/0cTpmfvA3c;False;;20160613194740;;False;8950;22452;https://about.twitter.com/products/tweetdeck;False;False;3330
False;Anyone who plans to talk about Trump ever again has to see this speech.  Your opinion is irrelevant unless you listened to him today.;True;AnnCoulter;20160613194354;;False;8526;20361;http://twitter.com/download/iphone;False;False;3331
False;TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: https://t.co/WD1LGFKx3M https://t.co/T7yHSdCeU8;False;;20160613192607;;False;7807;17489;http://twitter.com/download/iphone;False;False;3332
True;We have to stand together and be proud together. There is no better rebuke to the terrorists and all those who hate. https://t.co/jnFMG6J5Ac;False;;20160613184141;;False;4901;13483;https://about.twitter.com/products/tweetdeck;False;False;3333
False;Congratulations to the 2016 #StanleyCup Champions, Pittsburgh @Penguins!;False;;20160613180838;;False;7340;22250;http://twitter.com/download/iphone;False;True;3334
True;Our open, diverse society is an asset in the struggle against terrorism, not a liability. It makes us stronger.;False;;20160613173905;;False;1747;5167;https://about.twitter.com/products/tweetdeck;False;False;3335
True;We’ve seen too many examples of the struggle to live freely, openly, and without fear being marked by violence. We have to stand together.;False;;20160613173740;;False;1767;4947;https://about.twitter.com/products/tweetdeck;False;False;3336
True;"""To all the LGBT people grieving today: you have millions of allies who will always have your back. I am one of them."" —Hillary";False;;20160613173534;;False;4382;12326;https://about.twitter.com/products/tweetdeck;False;False;3337
True;"The terrorist in Orlando targeted LGBT Americans out of hatred and bigotry. 

An attack on any American is an attack on all Americans.";False;;20160613173401;;False;3039;8324;https://about.twitter.com/products/tweetdeck;False;False;3338
True;Inflammatory anti-Muslim rhetoric hurts the vast majority of Muslims who love freedom and hate terror. It’s wrong, and it's dangerous.;False;;20160613173239;;False;4392;9697;https://about.twitter.com/products/tweetdeck;False;False;3339
